latitude,longitude,Altitude,track_seg_point_id,time
-1.902996,54.056657,297,6355,2021/09/11 16:29:06+00
-1.902965,54.056674,297.4,6356,2021/09/11 16:29:07+00
-1.902902,54.056719,298,6357,2021/09/11 16:29:09+00
-1.902767,54.056825,299,6358,2021/09/11 16:29:13+00
-1.902736,54.056853,299.2,6359,2021/09/11 16:29:14+00
-1.902669,54.056903,299.6,6360,2021/09/11 16:29:16+00
-1.902565,54.056978,300.2,6361,2021/09/11 16:29:19+00
-1.90246,54.057055,300.4,6362,2021/09/11 16:29:22+00
-1.90239,54.057105,300.8,6363,2021/09/11 16:29:24+00
-1.902355,54.057127,300.8,6364,2021/09/11 16:29:25+00
-1.902278,54.057183,301,6365,2021/09/11 16:29:27+00
-1.902124,54.057287,301.2,6366,2021/09/11 16:29:31+00
-1.901923,54.057432,301.6,6367,2021/09/11 16:29:36+00
-1.901793,54.057522,301.6,6368,2021/09/11 16:29:39+00
-1.901744,54.057553,301.6,6369,2021/09/11 16:29:40+00
-1.901436,54.057757,301.4,6370,2021/09/11 16:29:45+00
-1.901098,54.057978,301.8,6371,2021/09/11 16:29:50+00
-1.900964,54.058054,302.2,6372,2021/09/11 16:29:53+00
-1.900891,54.058099,303.2,6373,2021/09/11 16:29:55+00
-1.900854,54.058122,303.8,6374,2021/09/11 16:29:56+00
-1.900714,54.05822,304.8,6375,2021/09/11 16:30:00+00
-1.900562,54.058321,305.6,6376,2021/09/11 16:30:04+00
-1.900486,54.058377,305.6,6377,2021/09/11 16:30:06+00
-1.900405,54.058433,305.8,6378,2021/09/11 16:30:08+00
-1.900175,54.058588,306.2,6379,2021/09/11 16:30:13+00
-1.899998,54.058701,306.6,6380,2021/09/11 16:30:17+00
-1.899869,54.058782,306.8,6381,2021/09/11 16:30:20+00
-1.899833,54.058809,307,6382,2021/09/11 16:30:21+00
-1.899754,54.058861,307.2,6383,2021/09/11 16:30:23+00
-1.89956,54.05899,308,6384,2021/09/11 16:30:28+00
-1.899473,54.059042,308.2,6385,2021/09/11 16:30:30+00
-1.899386,54.059095,308.4,6386,2021/09/11 16:30:32+00
-1.899345,54.059121,308.6,6387,2021/09/11 16:30:33+00
-1.899246,54.059189,309.4,6388,2021/09/11 16:30:36+00
-1.899198,54.05923,310,6389,2021/09/11 16:30:38+00
-1.899159,54.059274,310.4,6390,2021/09/11 16:30:40+00
-1.899054,54.059376,310.8,6391,2021/09/11 16:30:44+00
-1.898886,54.059569,311.4,6392,2021/09/11 16:30:50+00
-1.898858,54.059604,311.4,6393,2021/09/11 16:30:51+00
-1.89873,54.05974,311.6,6394,2021/09/11 16:30:55+00
-1.898696,54.05977,311.6,6395,2021/09/11 16:30:56+00
-1.898664,54.0598,311.6,6396,2021/09/11 16:30:57+00
-1.898635,54.05983,311.8,6397,2021/09/11 16:30:58+00
-1.898605,54.059864,311.8,6398,2021/09/11 16:30:59+00
-1.898495,54.059982,311.8,6399,2021/09/11 16:31:02+00
-1.898365,54.060125,311.8,6400,2021/09/11 16:31:05+00
-1.89815,54.060348,311.4,6401,2021/09/11 16:31:10+00
-1.898057,54.060436,311.4,6402,2021/09/11 16:31:12+00
-1.89777,54.060741,312,6403,2021/09/11 16:31:19+00
-1.897603,54.060924,312.2,6404,2021/09/11 16:31:23+00
-1.89744,54.061111,312.2,6405,2021/09/11 16:31:27+00
-1.897397,54.061159,312.2,6406,2021/09/11 16:31:28+00
-1.897311,54.061256,312.2,6407,2021/09/11 16:31:30+00
-1.897181,54.061393,312.2,6408,2021/09/11 16:31:33+00
-1.897135,54.061442,312.2,6409,2021/09/11 16:31:34+00
-1.897089,54.061494,312,6410,2021/09/11 16:31:35+00
-1.89692,54.061666,311.6,6411,2021/09/11 16:31:38+00
-1.896856,54.061734,311.2,6412,2021/09/11 16:31:39+00
-1.896651,54.061947,310.4,6413,2021/09/11 16:31:42+00
-1.896517,54.062084,309.8,6414,2021/09/11 16:31:44+00
-1.896448,54.062152,309.4,6415,2021/09/11 16:31:45+00
-1.89638,54.062216,309.2,6416,2021/09/11 16:31:46+00
-1.89626,54.062336,309.2,6417,2021/09/11 16:31:48+00
-1.896115,54.062485,309,6418,2021/09/11 16:31:51+00
-1.895926,54.062667,310,6419,2021/09/11 16:31:56+00
-1.895892,54.062698,310.2,6420,2021/09/11 16:31:57+00
-1.895862,54.062731,310.6,6421,2021/09/11 16:31:58+00
-1.895725,54.062864,311.6,6422,2021/09/11 16:32:02+00
-1.89565,54.062931,311.6,6423,2021/09/11 16:32:04+00
-1.89536,54.063135,311.8,6424,2021/09/11 16:32:12+00
-1.895243,54.063213,312.6,6425,2021/09/11 16:32:18+00
-1.895238,54.063216,312.6,6426,2021/09/11 16:32:19+00
-1.895237,54.063213,312.8,6427,2021/09/11 16:32:23+00
-1.895239,54.063214,312.8,6428,2021/09/11 16:32:24+00
-1.895236,54.063219,312.8,6429,2021/09/11 16:32:25+00
-1.895184,54.063266,313.2,6430,2021/09/11 16:32:29+00
-1.895062,54.063314,313.2,6431,2021/09/11 16:32:32+00
-1.894932,54.063345,312.8,6432,2021/09/11 16:32:34+00
-1.894289,54.063467,312,6433,2021/09/11 16:32:42+00
-1.894205,54.063484,312,6434,2021/09/11 16:32:43+00
-1.894121,54.063503,312,6435,2021/09/11 16:32:44+00
-1.893941,54.063536,312.2,6436,2021/09/11 16:32:46+00
-1.893668,54.063586,312.2,6437,2021/09/11 16:32:49+00
-1.893476,54.06362,312.2,6438,2021/09/11 16:32:51+00
-1.893171,54.063665,311.4,6439,2021/09/11 16:32:54+00
-1.892398,54.063817,310.6,6440,2021/09/11 16:33:01+00
-1.891883,54.063931,310.2,6441,2021/09/11 16:33:05+00
-1.891487,54.064006,309.6,6442,2021/09/11 16:33:08+00
-1.890745,54.06415,309.2,6443,2021/09/11 16:33:14+00
-1.890621,54.064172,309,6444,2021/09/11 16:33:15+00
-1.89011,54.064249,308.2,6445,2021/09/11 16:33:19+00
-1.88984,54.064298,308,6446,2021/09/11 16:33:21+00
-1.889695,54.064322,307.6,6447,2021/09/11 16:33:22+00
-1.889388,54.064375,306.8,6448,2021/09/11 16:33:24+00
-1.88887,54.064472,305.4,6449,2021/09/11 16:33:27+00
-1.888675,54.064508,304.2,6450,2021/09/11 16:33:28+00
-1.888474,54.064545,302.8,6451,2021/09/11 16:33:29+00
-1.888072,54.064619,301.4,6452,2021/09/11 16:33:31+00
-1.887682,54.064687,300.2,6453,2021/09/11 16:33:33+00
-1.887117,54.064781,299.2,6454,2021/09/11 16:33:36+00
-1.886768,54.06484,298.2,6455,2021/09/11 16:33:38+00
-1.886599,54.064866,297.6,6456,2021/09/11 16:33:39+00
-1.886013,54.064948,297.6,6457,2021/09/11 16:33:43+00
-1.885607,54.065025,298.2,6458,2021/09/11 16:33:47+00
-1.885455,54.065053,299.2,6459,2021/09/11 16:33:49+00
-1.885338,54.065075,300.2,6460,2021/09/11 16:33:51+00
-1.88529,54.065086,300.4,6461,2021/09/11 16:33:52+00
-1.885158,54.06512,301.4,6462,2021/09/11 16:33:55+00
-1.885056,54.065144,302.6,6463,2021/09/11 16:33:58+00
-1.885024,54.065146,302.8,6464,2021/09/11 16:33:59+00
-1.884893,54.065153,303.6,6465,2021/09/11 16:34:03+00
-1.884725,54.065162,304.8,6466,2021/09/11 16:34:06+00
-1.884725,54.065162,304.8,6467,2021/09/11 16:34:07+00
-1.884658,54.065181,305.6,6468,2021/09/11 16:34:09+00
-1.884619,54.065189,305.8,6469,2021/09/11 16:34:10+00
-1.884544,54.06521,306.4,6470,2021/09/11 16:34:12+00
-1.88443,54.065235,306.8,6471,2021/09/11 16:34:15+00
-1.884206,54.065271,308,6472,2021/09/11 16:34:21+00
-1.884168,54.065277,308.4,6473,2021/09/11 16:34:22+00
-1.88406,54.065295,309,6474,2021/09/11 16:34:25+00
-1.883992,54.065303,309.6,6475,2021/09/11 16:34:27+00
-1.883956,54.065307,310,6476,2021/09/11 16:34:28+00
-1.88388,54.065318,310.2,6477,2021/09/11 16:34:30+00
-1.883803,54.065331,310.4,6478,2021/09/11 16:34:32+00
-1.883514,54.065366,311.2,6479,2021/09/11 16:34:39+00
-1.883435,54.065377,311.6,6480,2021/09/11 16:34:41+00
-1.883285,54.06539,312.4,6481,2021/09/11 16:34:45+00
-1.883086,54.06542,313,6482,2021/09/11 16:34:50+00
-1.883006,54.065427,313.6,6483,2021/09/11 16:34:52+00
-1.882765,54.065447,314.2,6484,2021/09/11 16:34:58+00
-1.882611,54.065465,314.6,6485,2021/09/11 16:35:02+00
-1.882491,54.065481,314.8,6486,2021/09/11 16:35:05+00
-1.882186,54.065526,315.6,6487,2021/09/11 16:35:12+00
-1.882078,54.065542,315.6,6488,2021/09/11 16:35:14+00
-1.881796,54.06558,315.6,6489,2021/09/11 16:35:18+00
-1.881562,54.065609,315.4,6490,2021/09/11 16:35:21+00
-1.881104,54.065673,315.2,6491,2021/09/11 16:35:27+00
-1.880816,54.065721,315.4,6492,2021/09/11 16:35:31+00
-1.880606,54.065759,315.6,6493,2021/09/11 16:35:34+00
-1.880356,54.065799,316,6494,2021/09/11 16:35:38+00
-1.880174,54.065833,316.4,6495,2021/09/11 16:35:41+00
-1.880112,54.065847,316.6,6496,2021/09/11 16:35:42+00
-1.87957,54.065968,317.8,6497,2021/09/11 16:35:51+00
-1.879069,54.06608,318.4,6498,2021/09/11 16:35:59+00
-1.878882,54.066119,318.8,6499,2021/09/11 16:36:02+00
-1.878599,54.066166,319.6,6500,2021/09/11 16:36:07+00
-1.878419,54.066192,320,6501,2021/09/11 16:36:10+00
-1.878302,54.066217,320,6502,2021/09/11 16:36:12+00
-1.878133,54.066256,320.4,6503,2021/09/11 16:36:15+00
-1.877727,54.06635,320.8,6504,2021/09/11 16:36:21+00
-1.877643,54.066368,320.6,6505,2021/09/11 16:36:22+00
-1.877379,54.066419,320.6,6506,2021/09/11 16:36:25+00
-1.877103,54.066462,320.4,6507,2021/09/11 16:36:28+00
-1.876268,54.06662,320.2,6508,2021/09/11 16:36:37+00
-1.875521,54.066783,320.2,6509,2021/09/11 16:36:45+00
-1.875315,54.066822,319.8,6510,2021/09/11 16:36:47+00
-1.874562,54.066964,319.2,6511,2021/09/11 16:36:54+00
-1.873937,54.06708,319.8,6512,2021/09/11 16:37:00+00
-1.87354,54.06715,321.2,6513,2021/09/11 16:37:05+00
-1.873469,54.067167,321.4,6514,2021/09/11 16:37:06+00
-1.873238,54.067223,322.2,6515,2021/09/11 16:37:09+00
-1.872905,54.06729,322.4,6516,2021/09/11 16:37:13+00
-1.872409,54.067392,323,6517,2021/09/11 16:37:19+00
-1.872337,54.06741,323,6518,2021/09/11 16:37:20+00
-1.872272,54.067425,323.2,6519,2021/09/11 16:37:21+00
-1.87196,54.067496,324.4,6520,2021/09/11 16:37:26+00
-1.871906,54.067509,324.6,6521,2021/09/11 16:37:27+00
-1.871718,54.067564,325.4,6522,2021/09/11 16:37:31+00
-1.871571,54.067606,325.8,6523,2021/09/11 16:37:34+00
-1.871466,54.067631,326.4,6524,2021/09/11 16:37:36+00
-1.87123,54.067691,327.4,6525,2021/09/11 16:37:41+00
-1.871184,54.067704,327.6,6526,2021/09/11 16:37:42+00
-1.870945,54.067742,328.6,6527,2021/09/11 16:37:47+00
-1.870895,54.067754,328.8,6528,2021/09/11 16:37:48+00
-1.870671,54.067795,329.6,6529,2021/09/11 16:37:53+00
-1.870634,54.067803,329.6,6530,2021/09/11 16:37:54+00
-1.870446,54.067858,330.6,6531,2021/09/11 16:37:59+00
-1.870365,54.067878,331,6532,2021/09/11 16:38:01+00
-1.870172,54.067926,332,6533,2021/09/11 16:38:06+00
-1.870131,54.067935,332.2,6534,2021/09/11 16:38:07+00
-1.87005,54.067953,332.6,6535,2021/09/11 16:38:09+00
-1.869969,54.067966,333,6536,2021/09/11 16:38:11+00
-1.869891,54.067982,333.4,6537,2021/09/11 16:38:13+00
-1.869785,54.068004,334,6538,2021/09/11 16:38:16+00
-1.86957,54.068065,335,6539,2021/09/11 16:38:22+00
-1.869535,54.068071,335.2,6540,2021/09/11 16:38:23+00
-1.869289,54.068131,335.8,6541,2021/09/11 16:38:30+00
-1.869267,54.068142,336,6542,2021/09/11 16:38:31+00
-1.869261,54.068147,336.2,6543,2021/09/11 16:38:32+00
-1.869268,54.068141,336.6,6544,2021/09/11 16:38:35+00
-1.869252,54.068143,336.8,6545,2021/09/11 16:38:38+00
-1.869186,54.068157,336.8,6546,2021/09/11 16:38:41+00
-1.869041,54.068176,337.2,6547,2021/09/11 16:38:48+00
-1.868966,54.068198,337.6,6548,2021/09/11 16:38:51+00
-1.868821,54.068236,337.4,6549,2021/09/11 16:38:57+00
-1.868696,54.068256,338,6550,2021/09/11 16:39:02+00
-1.86863,54.068259,338.4,6551,2021/09/11 16:39:04+00
-1.868601,54.068258,338.4,6552,2021/09/11 16:39:05+00
-1.868389,54.068254,339,6553,2021/09/11 16:39:14+00
-1.868365,54.068248,339.2,6554,2021/09/11 16:39:15+00
-1.868341,54.068243,339.4,6555,2021/09/11 16:39:16+00
-1.868235,54.068209,340.4,6556,2021/09/11 16:39:21+00
-1.868187,54.068196,341.4,6557,2021/09/11 16:39:23+00
-1.868167,54.068192,341.6,6558,2021/09/11 16:39:24+00
-1.86799,54.068169,342.8,6559,2021/09/11 16:39:32+00
-1.867843,54.068127,344,6560,2021/09/11 16:39:39+00
-1.867818,54.068122,344.2,6561,2021/09/11 16:39:40+00
-1.867767,54.068114,344.8,6562,2021/09/11 16:39:42+00
-1.867723,54.068107,345.2,6563,2021/09/11 16:39:44+00
-1.867685,54.068096,345.4,6564,2021/09/11 16:39:46+00
-1.867644,54.06809,345.6,6565,2021/09/11 16:39:48+00
-1.867603,54.06808,346.4,6566,2021/09/11 16:39:50+00
-1.867564,54.06807,346.8,6567,2021/09/11 16:39:52+00
-1.867505,54.068064,347.4,6568,2021/09/11 16:39:55+00
-1.867431,54.06805,348.6,6569,2021/09/11 16:39:59+00
-1.867411,54.068046,349.4,6570,2021/09/11 16:40:01+00
-1.867394,54.068049,349.8,6571,2021/09/11 16:40:03+00
-1.867383,54.068057,350,6572,2021/09/11 16:40:04+00
-1.867366,54.068056,350.2,6573,2021/09/11 16:40:06+00
-1.867371,54.068055,350.2,6574,2021/09/11 16:40:08+00
-1.867356,54.068048,350.6,6575,2021/09/11 16:40:14+00
-1.86732,54.068038,350.6,6576,2021/09/11 16:40:16+00
-1.867279,54.068029,350.8,6577,2021/09/11 16:40:18+00
-1.867197,54.068011,351.4,6578,2021/09/11 16:40:22+00
-1.867177,54.068008,351.8,6579,2021/09/11 16:40:23+00
-1.867151,54.067996,352,6580,2021/09/11 16:40:24+00
-1.867129,54.06799,352.4,6581,2021/09/11 16:40:25+00
-1.867108,54.067989,352.4,6582,2021/09/11 16:40:26+00
-1.867068,54.06798,352.8,6583,2021/09/11 16:40:28+00
-1.866996,54.067962,353.6,6584,2021/09/11 16:40:32+00
-1.866962,54.067961,354,6585,2021/09/11 16:40:34+00
-1.866884,54.06795,354.6,6586,2021/09/11 16:40:38+00
-1.86684,54.067942,354.6,6587,2021/09/11 16:40:40+00
-1.866778,54.067936,355.2,6588,2021/09/11 16:40:43+00
-1.866666,54.067918,356,6589,2021/09/11 16:40:48+00
-1.86664,54.067917,356.2,6590,2021/09/11 16:40:49+00
-1.866503,54.067899,357,6591,2021/09/11 16:40:55+00
-1.866481,54.067898,357.4,6592,2021/09/11 16:40:56+00
-1.866436,54.067898,357.6,6593,2021/09/11 16:40:58+00
-1.866343,54.067897,358.4,6594,2021/09/11 16:41:04+00
-1.866323,54.067895,359,6595,2021/09/11 16:41:09+00
-1.866298,54.067894,359,6596,2021/09/11 16:41:10+00
-1.86604,54.067896,359.2,6597,2021/09/11 16:41:16+00
-1.86589,54.067902,359.4,6598,2021/09/11 16:41:19+00
-1.865787,54.067906,359.6,6599,2021/09/11 16:41:21+00
-1.865739,54.067901,359.8,6600,2021/09/11 16:41:22+00
-1.865642,54.067894,360,6601,2021/09/11 16:41:24+00
-1.865594,54.067893,360.2,6602,2021/09/11 16:41:25+00
-1.865544,54.067894,360.4,6603,2021/09/11 16:41:26+00
-1.865495,54.067895,360.6,6604,2021/09/11 16:41:27+00
-1.865399,54.067898,361,6605,2021/09/11 16:41:29+00
-1.865252,54.067909,361.6,6606,2021/09/11 16:41:32+00
-1.865201,54.06791,361.8,6607,2021/09/11 16:41:33+00
-1.864954,54.067917,362.4,6608,2021/09/11 16:41:38+00
-1.864903,54.067915,362.6,6609,2021/09/11 16:41:39+00
-1.864808,54.067911,363.2,6610,2021/09/11 16:41:41+00
-1.864609,54.067912,363.6,6611,2021/09/11 16:41:45+00
-1.864505,54.067916,363.8,6612,2021/09/11 16:41:47+00
-1.864399,54.067921,363.8,6613,2021/09/11 16:41:49+00
-1.863933,54.06797,363.4,6614,2021/09/11 16:41:57+00
-1.863447,54.068041,363.4,6615,2021/09/11 16:42:04+00
-1.863371,54.068047,363.4,6616,2021/09/11 16:42:05+00
-1.863074,54.068089,363.4,6617,2021/09/11 16:42:09+00
-1.862733,54.068139,364,6618,2021/09/11 16:42:14+00
-1.862499,54.06817,364.8,6619,2021/09/11 16:42:18+00
-1.862219,54.068212,365.6,6620,2021/09/11 16:42:23+00
-1.862102,54.068229,365.8,6621,2021/09/11 16:42:25+00
-1.861694,54.06827,366.6,6622,2021/09/11 16:42:32+00
-1.861638,54.068277,367,6623,2021/09/11 16:42:33+00
-1.861301,54.068328,368,6624,2021/09/11 16:42:39+00
-1.861245,54.068335,368.2,6625,2021/09/11 16:42:40+00
-1.860896,54.068378,369.2,6626,2021/09/11 16:42:47+00
-1.860631,54.068393,370.4,6627,2021/09/11 16:42:53+00
-1.860542,54.068412,370.6,6628,2021/09/11 16:42:55+00
-1.860283,54.06845,371.4,6629,2021/09/11 16:43:01+00
-1.860239,54.068458,371.6,6630,2021/09/11 16:43:02+00
-1.860112,54.068473,372.2,6631,2021/09/11 16:43:05+00
-1.860037,54.068484,372.4,6632,2021/09/11 16:43:07+00
-1.86,54.068485,372.6,6633,2021/09/11 16:43:08+00
-1.859962,54.068491,372.8,6634,2021/09/11 16:43:09+00
-1.859799,54.068523,373.6,6635,2021/09/11 16:43:13+00
-1.859681,54.068531,373.8,6636,2021/09/11 16:43:16+00
-1.859535,54.068551,374.6,6637,2021/09/11 16:43:20+00
-1.859396,54.068553,375.8,6638,2021/09/11 16:43:24+00
-1.859363,54.068554,375.8,6639,2021/09/11 16:43:25+00
-1.859127,54.068583,376.2,6640,2021/09/11 16:43:31+00
-1.859006,54.068618,376.8,6641,2021/09/11 16:43:34+00
-1.858805,54.068652,378,6642,2021/09/11 16:43:39+00
-1.858716,54.068663,378,6643,2021/09/11 16:43:41+00
-1.858582,54.068682,378.4,6644,2021/09/11 16:43:44+00
-1.85841,54.068709,379,6645,2021/09/11 16:43:48+00
-1.858187,54.068738,380,6646,2021/09/11 16:43:53+00
-1.858048,54.068753,380.2,6647,2021/09/11 16:43:56+00
-1.857717,54.06881,381.2,6648,2021/09/11 16:44:03+00
-1.857672,54.068816,381.4,6649,2021/09/11 16:44:04+00
-1.857401,54.06884,382.4,6650,2021/09/11 16:44:10+00
-1.857356,54.06885,382.6,6651,2021/09/11 16:44:11+00
-1.857137,54.068892,383.4,6652,2021/09/11 16:44:16+00
-1.856961,54.068915,384,6653,2021/09/11 16:44:20+00
-1.85683,54.06894,384.6,6654,2021/09/11 16:44:23+00
-1.856789,54.068946,384.6,6655,2021/09/11 16:44:24+00
-1.85662,54.068988,385.4,6656,2021/09/11 16:44:28+00
-1.856533,54.069006,385.6,6657,2021/09/11 16:44:30+00
-1.85627,54.069058,387,6658,2021/09/11 16:44:36+00
-1.856064,54.069106,388,6659,2021/09/11 16:44:41+00
-1.856021,54.069116,388.2,6660,2021/09/11 16:44:42+00
-1.855942,54.069138,388.6,6661,2021/09/11 16:44:44+00
-1.855818,54.069177,389.4,6662,2021/09/11 16:44:47+00
-1.855574,54.069239,390.4,6663,2021/09/11 16:44:53+00
-1.855534,54.069249,390.4,6664,2021/09/11 16:44:54+00
-1.855279,54.069307,391.4,6665,2021/09/11 16:45:00+00
-1.855235,54.069315,391.6,6666,2021/09/11 16:45:01+00
-1.85493,54.069383,392.4,6667,2021/09/11 16:45:07+00
-1.854844,54.069409,392.8,6668,2021/09/11 16:45:10+00
-1.854485,54.069512,393.8,6669,2021/09/11 16:45:18+00
-1.854435,54.069525,394,6670,2021/09/11 16:45:19+00
-1.853974,54.069612,394.6,6671,2021/09/11 16:45:28+00
-1.853926,54.069615,394.6,6672,2021/09/11 16:45:29+00
-1.853815,54.069634,394.8,6673,2021/09/11 16:45:31+00
-1.853594,54.069691,395,6674,2021/09/11 16:45:35+00
-1.853538,54.069701,395.2,6675,2021/09/11 16:45:36+00
-1.853311,54.069743,395.4,6676,2021/09/11 16:45:40+00
-1.853067,54.069792,395.4,6677,2021/09/11 16:45:44+00
-1.852512,54.069893,395.4,6678,2021/09/11 16:45:53+00
-1.852061,54.069976,395,6679,2021/09/11 16:45:59+00
-1.851983,54.069994,395,6680,2021/09/11 16:46:00+00
-1.851696,54.070059,395,6681,2021/09/11 16:46:04+00
-1.851439,54.070115,394.8,6682,2021/09/11 16:46:08+00
-1.851105,54.070192,395.2,6683,2021/09/11 16:46:13+00
-1.85103,54.070211,395.4,6684,2021/09/11 16:46:14+00
-1.850732,54.070274,396,6685,2021/09/11 16:46:18+00
-1.850523,54.070325,396.6,6686,2021/09/11 16:46:21+00
-1.850449,54.070343,396.6,6687,2021/09/11 16:46:22+00
-1.850306,54.070374,397.2,6688,2021/09/11 16:46:24+00
-1.849934,54.070478,398,6689,2021/09/11 16:46:29+00
-1.849861,54.070502,398,6690,2021/09/11 16:46:30+00
-1.849715,54.070551,398.2,6691,2021/09/11 16:46:32+00
-1.849351,54.07068,398.8,6692,2021/09/11 16:46:37+00
-1.849283,54.070704,399,6693,2021/09/11 16:46:38+00
-1.849144,54.070756,399.4,6694,2021/09/11 16:46:40+00
-1.848878,54.070848,400.6,6695,2021/09/11 16:46:44+00
-1.848753,54.070888,400.8,6696,2021/09/11 16:46:46+00
-1.848573,54.070946,401.8,6697,2021/09/11 16:46:49+00
-1.848287,54.071038,402.8,6698,2021/09/11 16:46:54+00
-1.848236,54.071056,403.2,6699,2021/09/11 16:46:55+00
-1.847921,54.071153,404.2,6700,2021/09/11 16:47:01+00
-1.847874,54.071169,404.2,6701,2021/09/11 16:47:02+00
-1.847842,54.07118,404.4,6702,2021/09/11 16:47:03+00
-1.847833,54.071186,404.8,6703,2021/09/11 16:47:05+00
-1.847855,54.071185,405,6704,2021/09/11 16:47:12+00
-1.847858,54.071185,405.2,6705,2021/09/11 16:47:14+00
-1.847883,54.071193,406.2,6706,2021/09/11 16:47:22+00
-1.847886,54.071193,406.2,6707,2021/09/11 16:47:23+00
-1.84788,54.071197,405.6,6708,2021/09/11 16:47:31+00
-1.847862,54.071222,405.6,6709,2021/09/11 16:47:36+00
-1.847863,54.071225,405.6,6710,2021/09/11 16:47:37+00
-1.847859,54.071218,405.2,6711,2021/09/11 16:47:43+00
-1.847863,54.071215,405,6712,2021/09/11 16:47:47+00
-1.847861,54.071211,405.2,6713,2021/09/11 16:47:52+00
-1.847862,54.071212,405.4,6714,2021/09/11 16:47:54+00
-1.847867,54.071213,405.2,6715,2021/09/11 16:48:04+00
-1.847868,54.071223,405.6,6716,2021/09/11 16:48:14+00
-1.847865,54.071228,405.6,6717,2021/09/11 16:48:18+00
-1.847869,54.071238,405.6,6718,2021/09/11 16:48:20+00
-1.847873,54.071244,405.6,6719,2021/09/11 16:48:21+00
-1.847875,54.071254,405.6,6720,2021/09/11 16:48:27+00
-1.847873,54.071258,405.6,6721,2021/09/11 16:48:31+00
-1.847872,54.071255,405.6,6722,2021/09/11 16:48:35+00
-1.847869,54.071245,405.6,6723,2021/09/11 16:48:43+00
-1.847869,54.071244,405.6,6724,2021/09/11 16:48:46+00
-1.847868,54.071248,405.6,6725,2021/09/11 16:48:49+00
-1.847864,54.071248,405.6,6726,2021/09/11 16:48:51+00
-1.847869,54.07125,405.6,6727,2021/09/11 16:49:00+00
-1.84787,54.071249,405.6,6728,2021/09/11 16:49:02+00
-1.847867,54.071249,405.6,6729,2021/09/11 16:49:09+00
-1.847859,54.071243,405.6,6730,2021/09/11 16:49:16+00
-1.847855,54.071243,405.6,6731,2021/09/11 16:49:22+00
-1.847862,54.071242,405.6,6732,2021/09/11 16:49:25+00
-1.847861,54.071242,405.6,6733,2021/09/11 16:49:27+00
-1.847858,54.071245,405.6,6734,2021/09/11 16:49:34+00
-1.84786,54.071243,405.6,6735,2021/09/11 16:49:41+00
-1.847859,54.071242,405.6,6736,2021/09/11 16:49:44+00
-1.847851,54.071239,405.6,6737,2021/09/11 16:49:53+00
-1.847844,54.071234,405.6,6738,2021/09/11 16:50:02+00
-1.847833,54.071206,405.6,6739,2021/09/11 16:50:09+00
-1.847821,54.071198,405.6,6740,2021/09/11 16:50:16+00
-1.847861,54.071217,405.6,6741,2021/09/11 16:50:23+00
-1.847861,54.071217,405.6,6742,2021/09/11 16:50:24+00
-1.847863,54.071217,405.6,6743,2021/09/11 16:50:32+00
-1.847853,54.07121,405.6,6744,2021/09/11 16:50:38+00
-1.847855,54.071213,405.6,6745,2021/09/11 16:50:41+00
-1.847854,54.071211,405.6,6746,2021/09/11 16:50:44+00
-1.84786,54.071209,405.6,6747,2021/09/11 16:50:51+00
-1.847867,54.071211,405.6,6748,2021/09/11 16:51:00+00
-1.847865,54.07121,405.6,6749,2021/09/11 16:51:01+00
-1.847864,54.071208,405.6,6750,2021/09/11 16:51:03+00
-1.847859,54.071205,405.6,6751,2021/09/11 16:51:12+00
-1.847851,54.071203,405.6,6752,2021/09/11 16:51:14+00
-1.847845,54.071203,405.6,6753,2021/09/11 16:51:22+00
-1.847843,54.071204,405.6,6754,2021/09/11 16:51:26+00
-1.847843,54.071204,405.6,6755,2021/09/11 16:51:27+00
-1.847843,54.071204,405.6,6756,2021/09/11 16:51:30+00
-1.847843,54.071206,405.6,6757,2021/09/11 16:51:32+00
-1.847841,54.071203,405.6,6758,2021/09/11 16:51:36+00
-1.847838,54.071204,405.6,6759,2021/09/11 16:51:41+00
-1.84784,54.071203,405.6,6760,2021/09/11 16:51:44+00
-1.847848,54.071199,405.6,6761,2021/09/11 16:51:48+00
-1.847849,54.071201,405.6,6762,2021/09/11 16:51:52+00
-1.84785,54.071202,405.6,6763,2021/09/11 16:51:58+00
-1.847858,54.071204,405.6,6764,2021/09/11 16:52:02+00
-1.847857,54.071203,405.6,6765,2021/09/11 16:52:04+00
-1.847853,54.0712,405.6,6766,2021/09/11 16:52:07+00
-1.847847,54.071198,405.6,6767,2021/09/11 16:52:10+00
-1.847847,54.071197,405.6,6768,2021/09/11 16:52:14+00
-1.847852,54.071207,405.6,6769,2021/09/11 16:52:22+00
-1.847857,54.071219,405.6,6770,2021/09/11 16:52:29+00
-1.847858,54.071219,405.6,6771,2021/09/11 16:52:30+00
-1.847861,54.071219,405.6,6772,2021/09/11 16:52:31+00
-1.847864,54.071217,405.6,6773,2021/09/11 16:52:34+00
-1.847842,54.071221,405.6,6774,2021/09/11 16:52:39+00
-1.847824,54.071245,405.6,6775,2021/09/11 16:52:44+00
-1.847775,54.071258,405.6,6776,2021/09/11 16:52:46+00
-1.847555,54.071311,405.6,6777,2021/09/11 16:52:52+00
-1.847219,54.071388,405.8,6778,2021/09/11 16:52:58+00
-1.847157,54.071405,405.8,6779,2021/09/11 16:52:59+00
-1.846666,54.071476,405.8,6780,2021/09/11 16:53:06+00
-1.846509,54.071486,406,6781,2021/09/11 16:53:08+00
